SMILES,Chemprop-Activation-Energy,Bulk_Tani_Similarity
Cc1ccnc2ccc(N(C)C3=C(CN(C)C(C)C(C)C)NC=CC3)cc12,7.7438254,0.22857143
Cc1cncc(CN(C)c2ccccc2-c2cccc(CN(Cc3ccccn3)C3CCC(N(C)c4ccc5nc(CF)ccc5c4)CC3)n2)c1,7.7438235,0.32911392
CCCN(Cc1ccccn1)c1cc(CN(C)Cc2ccccn2)c2ncccc2c1,7.7438235,0.45098039
CCCN(CC1=CC(N(C)Cc2ncccc2C)C=CN1)c1ccc2cccnc2c1,7.743819,0.25714286
CCNCc1ncccc1-c1cc(C)ccc1NCc1ccccn1,7.7438116,0.37500000
Cc1ccc(-c2cccc(CN(C)C3CCCCC3N(C)Cc3cc(-c4ccc5ncccc5c4)ccn3)n2)nc1,7.74378,0.45161290
Cc1ccc(N(C)Cc2ncccc2C(C)(C)C)c(C)c1C,7.7437625,0.32000000
Cc1ccc(NCc2ccccn2)cc1-c1ccc(CN(C)C2CCC(N(C)c3ccc4cccnc4c3)CC2)cn1,7.7437572,0.29333333
CC(C)N(C)C1C=CNC(CN(C)c2ccc3cccnc3c2)=C1,7.7437572,0.27868852
CCN(C)Cc1ncccc1-c1cc(Cl)ccc1N,7.743753,0.30769231
CC(C)N(C)Cc1cccc(-c2cccc(N(C)C)c2)n1,7.7437477,0.40740741
CN(CCN(Cc1ccccn1)c1cccc2ccnc(CF)c12)Cc1ccccn1,7.7437406,0.43396226
CCN(Cc1ccccn1)Cc1ncccc1-c1ccccc1N(C)Cc1ccccn1,7.7437315,0.50000000
CN(Cc1cccc(C2=CCC=CN2)n1)Cc1cccc(C(C)(C)c2ccccn2)n1,7.743718,0.47272727
Cc1cc(CN(C)CCN(Cc2ccccn2)c2ccc3ncccc3c2)ccn1,7.743707,0.39062500
CC(C)N(C)Cc1ccc2cc(N(C)C3CCC(N(C)c4ccc5ccc(CF)nc5c4)CC3)ccc2n1,7.743705,0.34426230
Cc1ccc(C)c(CN(Cc2ccc(C(C)(c3ccccn3)c3ccccn3)cn2)Cc2cccc(F)n2)n1,7.7437024,0.39436620
CCNCc1cc(-c2cccc(NCc3ccccn3)c2C)ccn1,7.7436976,0.40425532
CC(c1ccccn1)(c1ccccn1)c1cccnc1CNc1ccccc1,7.743671,0.40384615
Cc1cncc(CN(C)Cc2ccc(N(C)Cc3cc(C)c(C)c(C)n3)cn2)c1,7.7436695,0.35849057
Cc1cncc(CN(C)CCN(Cc2ccccn2)c2cccc3cccnc23)c1,7.743658,0.42857143
Cc1cnc(CN(C)Cc2ccc(N(C)Cc3nc(C)ccc3C)cn2)c(C)c1,7.743653,0.40000000
COC(=O)C1CN(C)C(c2ccc(C)c(C)n2)C(CN(C)Cc2cc(-c3ccc(N(C)C)cc3)ccn2)C1c1ccc(C)c(C)n1,7.743651,0.23863636
Cc1cnc(CN(C)Cc2cc(C3=NC(C)CO3)ccn2)c(C)c1C,7.74365,0.27586207
CC(C)N(C)CN(C)c1ccc2nc(CF)ccc2c1,7.743646,0.30357143
Cc1ccnc2cc(N(C)CCN(Cc3ccccc3)C(C)C)ccc12,7.743646,0.38461538
FCNc1cccc(-c2ncccc2C(NCc2ccccn2)c2ccccc2)n1,7.7436357,0.33333333
CC(C)N(CCN(C)c1cccc2nccc(CF)c12)C(C)C,7.7436304,0.36734694
Cc1cnc(N(C)C2=C(N(C)C(C)C)CC=CN2)c(C)c1,7.7436233,0.23076923
Cc1cncc(CN(C)Cc2cccc(N(C)Cc3nc(C)c(C)c(C)c3C)n2)c1,7.74362,0.33333333
CN(Cc1ccccn1)C1=CCC=C(CN(Cc2ccccn2)c2cccc(F)c2)N1,7.74362,0.40000000
Cc1cnc(CN(C)C2=C(CN(Cc3ccccn3)c3ccccc3F)NC=CC2)c(C)c1C,7.7436175,0.32857143
Cc1ccc(N(C)Cc2cccc(C(C)(C)C)n2)c(C)c1,7.7436104,0.36363636
CCCN(Cc1ccccn1)c1cc(C)cc(C)c1-c1cc(CN(Cc2ccccn2)Cc2ncccc2C)ccn1,7.743606,0.35087719
CCN(Cc1ccccn1)c1ccc(C)cc1-c1cnccc1CN(Cc1ccccn1)Cc1ncccc1C,7.743605,0.35714286
CC(C)N(C)C1C=CNC(CN(C)c2ccc3ncccc3c2)=C1,7.743601,0.28333333
Cc1cccc(CN(Cc2cccc(CNC(C)C)n2)Cc2cccc(-c3cccc(N(C)C)c3)n2)n1,7.743599,0.39682540
CCC(C)N(Cc1ccccn1)Cc1ncccc1-c1ccccc1N=Cc1ccccn1,7.7435975,0.40740741
Cc1cccnc1CN(C)CC1=CCC=C(N(C)C(c2ccccn2)c2ccccn2)N1,7.7435927,0.31746032
Cc1ccc(CN(C)Cc2ccc(N(C)Cc3nc(C)c(C)cc3C)cn2)nc1,7.743588,0.50000000
CN(CCN(C)c1ccc2ncc(CF)cc2c1)Cc1cccnc1,7.743562,0.31034483
CN(Cc1ccc(-c2cccc(N(C)C)c2)cn1)CC(C)(C)C,7.743541,0.36170213
CCNCc1ncccc1-c1cc(C(C)(C)C)ccc1NCc1ccccn1,7.743539,0.35294118
Cc1cccc(N(C)Cc2ccccn2)c1CN(Cc1ccccn1)C(C)(N)N(Cc1cccc2ncccc12)C(C)C,7.7435384,0.35937500
CC(C)C1=CC2(C=CN1)C=CC(C)(C)C(c1cc(CN(Cc3ccccn3)c3ccc4ncccc4c3)ccn1)C2c1ncccc1CN(Cc1ccccn1)Cc1ccccn1,7.743528,0.27058824
Cc1cc(CN(C)Cc2cccc(C3=NC(C)CO3)n2)nc(C)c1C,7.7435193,0.36842105
Cc1cccnc1CN(Cc1ccc2ncccc2c1)C1CCC(N(C)c2ccc3nc(CN(C)C)ccc3c2)CC1,7.743515,0.29411765
Cc1ccccc1N(C)CCN(C)Cc1ccc2cccnc2c1,7.743495,0.43750000
Cc1cccnc1CN(C)Cc1ccc(N(C)Cc2cc(C)c(C)c(C)n2)nc1,7.7434945,0.28813559
Cc1ccccc1N(C)Cc1ncccc1C(C)(C)c1ccccn1,7.743494,0.36000000
Cc1cccnc1CN(C)Cc1ccc(N(C)Cc2ncc(C)c(C)c2C)cn1,7.743487,0.36000000
CC(C)N(C)Cc1ccc(-c2ccccc2N(C)C)cn1,7.7434793,0.34042553
Cc1ccnc(CN(C)Cc2cccc(N(C)Cc3nc(C)c(C)c(C)c3C)n2)c1,7.743476,0.38181818
CN(C)c1ccccc1-c1cccnc1CN(CF)Cc1ccccn1,7.743474,0.46341463
CN(CCCN(C)Cc1ccc2cccnc2c1)Cc1ccc2ncccc2c1,7.7434716,0.40425532
CCOC(=O)c1cccc(CN(Cc2ccccn2)Cc2cc(C(C)(c3ccccn3)c3ccccn3)ccn2)n1,7.743469,0.38235294
Cc1ccc(CN(C)Cc2cc(N(C)Cc3cc(C)c(C)c(C)n3)ccn2)nc1,7.7434688,0.45833333
Cc1ccc(N(Cc2ccccn2)C2CCCC(N(C)c3ccc4c(CF)ccnc4c3)C2)c(C(C)(C)c2ccccn2)c1,7.7434654,0.29870130
CN(Cc1ccccn1)c1cccc(-c2cccc(C3CCC3(C)C)n2)c1,7.7434626,0.42857143
Cc1cccc(-c2cc(CN(C)C3CCCC(N(C)c4ccc5nccc(CN(C)C)c5c4)C3)ccn2)c1,7.7434525,0.22972973
Cc1cccc(N(C)CC2=C(N(C)Cc3ccccn3)CC=CN2)c1,7.743452,0.40740741
Cc1cc(N(C)Cc2cc(C(C)(C)C)ccn2)ccc1N,7.7434487,0.30769231
CN(C)Cc1ccc2cc(N(C)C3CCCC(N(C)Cc4ccc5ncccc5c4)C3)ccc2n1,7.743442,0.31746032
FCNc1cccc(CN(Cc2ccccn2)Cc2cccc(-c3cccc(Cl)c3Cl)n2)n1,7.7434416,0.44444444
CC(c1ccnc(CNc2ccccc2)c1)(c1ccccn1)c1ccccn1,7.74344,0.38888889
CCNCc1ccc(-c2cc(NCc3ccccn3)ccc2C)cn1,7.7434373,0.39583333
Cc1ccnc(CN(C)c2cccc(-c3ccnc(CN(C)C(C)(c4cccnc4)C(C)C)c3)c2)c1,7.743427,0.25373134
Cc1ccnc(CN(C)Cc2ncccc2N(C)Cc2nc(C)c(C)c(C)c2C)c1,7.743425,0.33928571
FCNc1cc(-c2ncccc2C(NCc2ccccn2)c2ccccc2)ccn1,7.7434206,0.33846154
CCN(Cc1ccccn1)c1cccc(-c2cc(CN(Cc3ccccn3)Cc3cc(C)ccn3)ccn2)c1C,7.7434196,0.38461538
Cc1cccnc1CN(Cc1ccc2cccnc2c1)C1CCC(N(C)c2ccc3cc(CN(C)C)cnc3c2)CC1,7.7434177,0.25000000
Cc1ccccc1-c1cccnc1CN(C)Cc1cccc(N(C)C(C)C)n1,7.743416,0.40740741
CN(CCCN(C)Cc1ncccc1-c1cccc2ncccc12)Cc1cccnc1,7.743416,0.32142857
CN(c1ccc2cc3c(nc2c1)CCCC3)C1CCC(N(C)c2cccc3nc4c(cc23)CCCC4)CC1,7.7434154,0.47368421
C1=CC(SCc2ccccn2)=C(SCc2ccccn2)C(SCc2ccccn2)N1,7.743412,0.39534884
Cc1cnc(CN(C)CN(Cc2ccccn2)c2cc(C)cc(N(C)Cc3ccccn3)c2C)c(C)c1,7.743402,0.44444444
Cc1cc(CN(C)Cc2cc(N(C)Cc3cc(C)c(C)c(C)n3)ccn2)ccn1,7.743394,0.29508197
Cc1ccc(N(C)Cc2cc(N)ccn2)cc1C,7.743368,0.34042553
Cc1ccccc1-c1ccc(CN(C)Cc2cccc(N)n2)cn1,7.7433662,0.39622642
Cc1ccc(CN(C)Cc2ncc(N(C)Cc3cc(C)ccn3)c(C)c2C)nc1,7.7433643,0.46808511
FCNc1ncccc1-c1cccc(C(NCc2ccccn2)c2ccccc2)n1,7.743364,0.31818182
CCN(Cc1ccccn1)Cc1ncccc1-c1cccc(N(C)Cc2ccccn2)c1,7.7433505,0.42307692
Cc1cc(C)c(C(C)(C)N=Cc2ccccn2)cc1NCc1ccccn1,7.743346,0.35087719
COC(=O)C1C2C(c3ccccn3)N(C)C(c3ccccn3)C1(C(=O)OC)CC(=O)N2C,7.743345,0.49206349
CC(C)C(C)(c1cccnc1)c1cccc(CN(Cc2ccccn2)Cc2ccc(-c3ccccc3N(C)C)cn2)n1,7.7433352,0.34328358
Cc1cnc(-c2ccc(NCc3ccccn3)c(C)c2)c(CN(C)C2CCCCC2N(C)c2ccc3cccnc3c2)c1,7.7433352,0.38356164
FCc1ccc(SCc2ccccn2)c(SCc2ccccn2)n1,7.7433305,0.43589744
CNCCN(Cc1ccccn1)c1ccc2nc(CF)ccc2c1,7.7433267,0.45098039
CN(CCN(C)c1ccc2ccc(CF)nc2c1)Cc1ccccn1,7.743325,0.50000000
COC(=O)C(=O)C(=O)OC,7.7433114,0.14893617
CN(CCCN(C)Cc1ccc2ncccc2c1)Cc1ccc2ncccc2c1,7.7433105,0.44186047
CC(C)(c1ccccn1)N(Cc1ccc2ncccc2c1)Cc1ccccn1,7.743304,0.38461538
CC(c1ccccn1)(c1ccccn1)c1cccnc1CNC1=CC=CNC1,7.7432995,0.34426230
Cc1ccc(N)cc1-c1ccc(CN(C)Cc2ccccn2)cn1,7.743297,0.43396226
CCCN(Cc1ccccn1)c1cc(CN(C)Cc2ccccn2)cc2ncccc12,7.7432966,0.40740741
FCc1nc(SCc2ccccn2)ccc1SCc1ccccn1,7.743295,0.42500000
CN(CCF)Cc1cccc(-c2cccc(N=Cc3ccccn3)c2)n1,7.7432923,0.44642857
Cc1nc(CN(C)Cc2nc(C)c(C)c(C)c2C)c(C)c(C)c1C,7.74328,0.27777778
FCNc1ncccc1-c1ncccc1C(NCc1ccccn1)c1ccccc1,7.743273,0.33333333
Cc1cncc(CN(C)c2ccccc2-c2cccnc2CN(C)C(C)C)c1,7.743265,0.31034483
C1=CNCC(NCc2ccc(C(c3ccccn3)c3ccccn3)cn2)=C1,7.743264,0.28846154
CC(C)C1=CC(N(C)Cc2cccc(-c3cccc(N(C)C)c3)n2)C=CN1,7.743262,0.32835821
CC(C)C(C)(c1cccnc1)N(Cc1ccccn1)Cc1cccc(-c2cccc(N=Cc3ccccn3)c2)n1,7.743256,0.39189189
C=CCN(C)Cc1cccc(C(C)(C)c2cccc(CN(Cc3cccc(C)n3)Cc3cccc(-c4cccc(N(C)C)c4)n3)n2)n1,7.7432523,0.37931034
Cc1cc(NCc2ccccn2)ccc1-c1ccc(CN(C)C2CCC(N(C)c3ccc4cccnc4c3)CC2)cn1,7.743242,0.29333333
CCN(Cc1ccccn1)c1ccc2nc(CN(C)C3CCC(N(C)c4ccc5nc(CF)ccc5c4)CC3)ccc2c1,7.743234,0.39344262
CCN(C)Cc1ccc(-c2cc(Cl)ccc2N)cn1,7.7432275,0.36170213
c1ccc(C2=NC(c3ccccc3)C(c3ccccc3)O2)cc1,7.7432275,0.20000000
CN(CCN(Cc1cccnc1)c1cccc2ncccc12)Cc1cccnn1,7.7432218,0.50000000
Cc1cnc(CN(C)CCN(C)Cc2nc3ccccc3n2C)c(C)c1C,7.743221,0.41509434
Cc1ccc(-c2cccc(NCc3ccccn3)c2)nc1CN(C)Cc1ccccn1,7.7432146,0.45454545
Cc1cccnc1CN(C)CCN(c1ccc2ncccc2c1)C(C)C,7.743208,0.37735849
CN(Cc1ccc2cccnc2c1)C1CCC(N(C)c2ccc3c(CF)ccnc3c2)CC1,7.7431984,0.26865672
Cc1cc(CN(C)CCCN(C)c2ccc3nc(CF)ccc3c2)nc(C)c1C,7.7431955,0.29629630
FCNc1cccc(-c2cc(C(NCc3ccccn3)c3ccccc3)ccn2)n1,7.743189,0.37931034
Cc1ccc(-c2ncccc2CN(C)Cc2ncccc2C)cc1,7.743184,0.37500000
CNCc1cccc(CN(Cc2ccccn2)Cc2cc(-c3cccc(N(C)C)c3)ccn2)n1,7.7431774,0.45000000
CC(C)C(C)(c1cccnc1)c1cccc(CN(Cc2ccccn2)Cc2cccc(-c3cccc(N(C)C)c3)n2)n1,7.743173,0.47058824
Cc1ccc(N(C)c2ccc3cccnc3c2)c(-c2ccc(CN(Cc3ccccn3)C3CCCCC3)cn2)c1,7.743169,0.33333333
CN(Cc1ccccn1)Cc1ncccc1-c1cccc(NCc2ccccn2)c1,7.7431674,0.43396226
CN(Cc1ncccc1-c1ccccn1)C1CCC(N(C)c2cccc3nccc(CF)c23)CC1,7.7431498,0.29850746
Cc1ccc2ccc(CN(C)C3CCCCC3N(C)c3ccc4c(CF)ccnc4c3)nc2c1,7.7431445,0.43333333
CC(C)CN(Cc1ccccn1)Cc1cc(-c2cccc(N=Cc3ccccn3)c2)ccn1,7.743143,0.37500000
Cc1ccc(-c2ccc(NCc3ccccn3)cc2)nc1CN(C)Cc1ccccn1,7.7431397,0.45283019
Cc1cnccc1-c1ncccc1CN(C)C1CCCCC1N(C)c1cccc2c(CN(C)C)ccnc12,7.743125,0.43076923
CC1CC(N)C1c1cccc(CN(Cc2ccccn2)Cc2cccc(-c3cccc(N=Cc4ccccn4)c3)n2)n1,7.7431226,0.45714286
CC1=CCC(N(C)Cc2ccc(-c3cccc(N=Cc4ccccn4)c3)cn2)C2(C)N=CC=CC12,7.7431207,0.27848101
Cc1ccc(CN(C)Cc2ccc(N(C)Cc3cc(C)c(C)c(C)n3)cn2)nc1,7.743112,0.50000000
CNC1=CNCC(SCc2ccccn2)=C1N(Cc1ccccn1)Cc1ccccn1,7.743103,0.35416667
CN(c1ccc2cc3c(nc2c1)CCCC3)C1CCCC(N(C)c2ccc3cc4c(nc3c2)CCCC4)C1,7.7431016,0.44230769
CCCN(Cc1ccccn1)c1ccc2nc(CN(C)Cc3ncccc3C)ccc2c1,7.7430997,0.42857143
Cc1ccc(-c2cccc(CN(Cc3ccccn3)Cc3ccccn3)n2)c(-c2ccc(CN(Cc3ccccn3)Cc3ccccn3)cn2)c1,7.7430997,0.47457627
CC(C)N(C)Cc1ccc2cc(N(C)C3CCC(N(C)c4ccc5cccnc5c4)CC3)ccc2n1,7.743096,0.37500000
C(=Nc1ccccc1-c1cccc(CN(Cc2ccccc2)Cc2ccccn2)n1)c1ccccn1,7.7430825,0.43636364
CN(C)c1ccccc1-c1cccc(CN(Cc2ccccn2)C2CCC(N(C)c3ccc4nc(CF)ccc4c3)CC2)n1,7.7430806,0.38805970
CN(Cc1ccc2ncccc2c1)C1CCC(N(C)c2ccc3c(CF)ccnc3c2)CC1,7.743077,0.27272727
Cc1cccc(NCc2ccccn2)c1-c1cccc(CN(C)C2CCC(N(C)c3ccc4cccnc4c3)CC2)n1,7.7430725,0.33802817
CNc1ccc(Cl)cn1,7.7430673,0.19047619
Cc1ccc2ccc(CN(C)C3CCCCC3N(C)c3ccc4nccc(CF)c4c3)nc2c1,7.743065,0.41935484
Cc1ccnc2ccc(N(C)CCCN(C)Cc3ccccn3)cc12,7.743058,0.39622642
COCc1ccc(-c2cc(CN(Cc3ccccn3)Cc3ccccn3)ccn2)cc1-c1cc(CN(Cc2ccccn2)Cc2ccccn2)ccn1,7.7430563,0.45000000
CCN(Cc1ccccn1)Cc1cc(-c2ccccc2N(C)C)ccn1,7.743051,0.46341463
Cc1cc(C)c(CN(C)c2ccc(CN(C)Cc3ncccc3C)nc2)nc1C,7.7430506,0.35087719
Cc1cc(CN(C)Cc2ccc(N(C)Cc3cc(C)c(C)c(C)n3)cn2)ccn1,7.743045,0.33333333
CN(Cc1ccccn1)C1=CNC=CC1CN(Cc1ccccn1)Cc1cccc(-c2cccc(Cl)c2N)n1,7.7430325,0.37878788
Cc1ccc(CN(C)Cc2cccc(N(C)Cc3nc(C)c(C)c(C)c3C)n2)nc1,7.7430263,0.46808511
Cc1ccc(-c2cccc(NCc3ccccn3)c2)nc1CN(Cc1ccccn1)C1CCC(N(C)c2ccc3nccc(CN(C)C)c3c2)CC1,7.7430243,0.30232558
CN(CCN(C)c1ccc2cc(CF)cnc2c1)Cc1ccccn1,7.743024,0.41666667
Cc1cnccc1CN(C)Cc1ncccc1N(C)Cc1nc(C)c(C)c(C)c1C,7.743019,0.31034483
CC1=C(C)CC(N(C)CC2=CCC=C(N(C)c3cccc4ncccc34)N2)C(C)C1,7.743013,0.27272727
Cc1cc(CN(C)CC2=CC(N(C)Cc3ncccc3C)C=CN2)c2ncccc2c1,7.7430096,0.35483871
Cc1cc(N(C)Cc2ccccn2)c(C)c(N(Cc2ccccn2)Cc2ncc(CN(Cc3ccccn3)Cc3ccccn3)cc2C)c1,7.7430077,0.44444444
Cc1ccc(CN(C)Cc2ncccc2N(C)Cc2nc(C)c(C)c(C)c2C)nc1,7.743004,0.44897959
Cc1cc(C)c(CN(C)C2=CCC=C(CN(C)C)N2)nc1C,7.743003,0.19354839
CN(C1=CNC(CN(C)C(C)(C)C)=CC1)c1ccc2cc(CF)cnc2c1,7.742996,0.22222222
CN(CCN(C)c1ccc2ncccc2c1)Cc1cccnc1,7.742994,0.40000000
CC(C)CN(C)CC1=CC(N(C)c2ccc3nccc(CF)c3c2)C=CN1,7.7429814,0.29411765
Cc1cccc(N(C)CC2=C(N(C)Cc3ncccc3C)CC=CN2)c1,7.742975,0.26229508
Cc1ccccc1N(C)Cc1nccc(C)c1C,7.74297,0.36363636
C1=CNCC(NCc2cc(C(c3ccccn3)c3ccccn3)ccn2)=C1,7.7429667,0.28846154
CC1(C)CC(c2cccc(CN(Cc3ccccn3)Cc3cccc(-c4cccc(N=Cc5ccccn5)c4)n3)n2)C1,7.7429585,0.47761194
Cc1ccccc1CN(C)CCN(C)c1cccc2ncccc12,7.742956,0.48936170
CN(Cc1ccc2ncccc2c1)C1CCC(N(C)c2ccc3nccc(CF)c3c2)CC1,7.742953,0.27272727
CC1=C(c2ccccc2)C(CN(C)Cc2ncccc2N)CC=C1c1ccccc1N(C)C,7.7429447,0.25000000
CCNCc1ncccc1-c1cccc(NCc2ccccn2)c1C,7.742944,0.39130435
CC(C)N(Cc1ccccn1)c1ccc(N=Cc2ccccn2)cc1,7.7429404,0.45652174
Cc1cc(CN(C)Cc2cccc(N(C)Cc3nc(C)c(C)c(C)c3C)n2)ccn1,7.742932,0.35849057
CN(Cc1ccc2ccc(N(C)C3CCC(N(C)c4ccc5ncccc5c4)CC3)cc2n1)C1CCCCC1N(C)c1ccc2ccc(CF)nc2c1,7.7429314,0.46031746
CN(C)Cc1cncc2cc(N(C)CCN(Cc3ccccn3)C(C)(C)C)ccc12,7.7429233,0.36842105
CNc1ncccc1Cl,7.7429204,0.30769231
Cc1ccccc1-c1ccc(CN(C)Cc2cc(N)ccn2)cn1,7.74292,0.33928571
Cc1cccc(N(C)CC2=C(N(C)Cc3ccccn3)CC=CN2)c1C,7.7429104,0.42592593
CC(C)N(CCN(C)c1cccc2nccc(C(C)(C)C)c12)C(C)C,7.7429004,0.36734694
Fc1ccccc1NCc1ncccc1C(c1ccccn1)c1ccccn1,7.742897,0.27659574
CC(c1ccccn1)c1ccc(C2=NCC(C)(C)O2)cn1,7.742895,0.29824561
CN(CCF)Cc1ncccc1-c1ccc(N(C)C)cc1,7.7428846,0.34782609
FCc1nccc(SCc2ccccn2)c1SCc1ccccn1,7.7428813,0.43589744
CN(CC1=CCC=C(N(C)Cc2cccc(C3=CCC=CN3)n2)N1)Cc1ccccn1,7.742878,0.47457627
Cc1ccc(N(C)Cc2cc(C(C)(C)C)ccn2)cc1C,7.7428727,0.32653061
CC(C)C(C)N(C)Cc1cccc(N(C)c2ccc3nc(CF)ccc3c2)n1,7.7428646,0.31481481
CCNCc1cccc(-c2cccc(Cl)c2NCc2ccccn2)n1,7.742863,0.40425532
CNc1ccccc1-c1cc(C(C)(C)N(C)Cc2ccccn2)ccn1,7.742861,0.38181818
CN(C)c1ccccc1-c1ccc(CN(Cc2ccccn2)C2CCC(N(C)c3ccc4nc(CF)ccc4c3)CC2)cn1,7.742857,0.31944444
Cc1ccc2c(CN(C)C(C)C)ccnc2c1,7.742857,0.28888889
Cc1ccnc(CN(C)CCNc2ccc3nccc(CF)c3c2)c1C,7.7428403,0.26315789
CN(C)c1cccc(-c2cccc(CN(Cc3ccccn3)C3CCC(N(C)c4ccc5nc(CF)ccc5c4)CC3)n2)c1,7.7428317,0.39726027
CC(C)CN(C)Cc1cnccc1-c1cc(Cl)ccc1N,7.742828,0.22413793
CCN(CCN(C)Cc1ccc2cccnc2c1)Cc1ccc2cccnc2c1,7.7428236,0.42553191
CN(CCN(Cc1ccccn1)c1ccc2nccc(CF)c2c1)Cc1ccccn1,7.74282,0.39344262
Cc1cncc(CN(C)c2cc(N(C)C3CCCCC3N(C)c3ccc4ccc(CF)nc4c3)ccc2C)c1,7.7428193,0.43076923
Cc1ccc(CN(c2ccc(Cl)nc2)C2CCC(N(C)c3ccc4ccc(CF)nc4c3)CC2)nc1C,7.7428045,0.30985915
C1=CNCC(NCc2cccc(C(c3ccccn3)c3ccccn3)n2)=C1,7.742803,0.30000000
CN(CCN(C)c1ccc2ncc(CF)cc2c1)Cc1ccccn1,7.742802,0.40983607
CNCCN(Cc1ccccn1)c1cccc2ccc(CF)nc12,7.7428,0.43103448
CNc1cccc(Cl)n1,7.742793,0.34210526
Cc1ccc(N(C)Cc2ccc(C(C)(C)C)cn2)cc1C,7.7427716,0.35555556
CC1C=CC(C)C(C)(c2cccc(CN(Cc3ccccn3)C3CCC(N(C)c4ccc5nc(-c6ccc7ncccc7c6)ccc5c4)CC3)n2)C1,7.742771,0.30232558
CC(C)N(Cc1ccccn1)Cc1ccc2cc(N(C)C3CCC(N(C)c4ccc5ncccc5c4)CC3)ccc2n1,7.7427506,0.47169811
Cc1cc(C)c(CN(C)Cc2ccc(N(C)Cc3ncccc3C)cn2)nc1C,7.7427335,0.35087719
CCN(CCN(C)Cc1nc(C)c(C)cc1C)c1cccc2cccnc12,7.7427287,0.47058824
Cc1ccc(CN(Cc2cc(N)ccn2)Cc2cccc(-c3cccc(C)c3C)n2)nc1,7.742705,0.38461538
Cc1cccnc1CN(C)Cc1cccc(N(C)Cc2nc(C)c(C)c(C)c2C)n1,7.7427044,0.38181818
CCN(Cc1ccccn1)c1ccccc1-c1cccnc1CN(Cc1ccccn1)C(C)(N)c1ccccn1,7.7427,0.34482759
Cc1cccc(-c2ccnc(CN(Cc3ccccn3)CC(C)(C)C)c2)c1N=Cc1ccccn1,7.7426944,0.45614035
CCN(Cc1cc(CF)ccn1)Cc1cc(-c2cccc(N(C)C)c2)ccn1,7.742685,0.30188679
Cc1cncc(CN(C)C2=CNC=CC2CN(C)Cc2ccc3ncccc3c2)c1,7.742681,0.24285714
Cc1ccc(N(C)CCN(C)Cc2cccc3ncccc23)cc1,7.742676,0.47826087
CN(C)c1ccccc1-c1cccc(CN(Cc2ccccn2)C2CCC(N(C)c3ccc4ccc(CF)nc4c3)CC2)n1,7.7426643,0.39393939
Cc1ccnc2c(N(C)CCN(C)C(C)C)cccc12,7.7426553,0.48837209
Cc1cccnc1CN(C)Cc1ncccc1N(C)Cc1nc(C)c(C)c(C)c1C,7.7426457,0.35294118
COC(=O)C(=O)C(=O)C1(C)N=COC1c1ccccn1,7.7426434,0.35483871
CN(CCCN(C)c1ccc2ncccc2c1)Cc1ccon1,7.742639,0.50000000
CCN(Cc1cccc(-c2cccc(N=Cc3ccccn3)c2)n1)Cc1ccc2c(n1)CCC2,7.742634,0.40845070
CCN(CCN(C)c1cccc2nccc(C)c12)Cc1cccnc1,7.7426305,0.34545455
CN(c1cccc2c3c(cnc12)CCCC3)C1CCCCC1N(C)c1cccc2ncc3c(c12)CCCC3,7.7426295,0.46551724
CC1(C)CC(c2ccc(CN(Cc3ccccn3)Cc3cccc(-c4cccc(N=Cc5ccccn5)c4)n3)cn2)C1,7.7426267,0.43835616
Cc1ccc(-c2cc(CN(C)Cc3ccccn3)ccn2)cc1N,7.7426195,0.47058824
CN(C)c1cccc(-c2cccc(CN(Cc3cccc(C(C)(C)C)n3)C3CCC(N(C)c4ccc5nc(CF)ccc5c4)CC3)n2)c1,7.74259,0.29870130
CC(C)CN(C)CC1=CC(N(C)c2ccc3ncccc3c2)C=CN1,7.74258,0.31250000
Cc1ccc(-c2ccc(CN(C)Cc3ccccn3)cn2)c(NCc2ccccn2)c1,7.74258,0.40350877
CCCN(C)Cc1cccc(-c2cccc(N=Cc3ccccn3)c2)n1,7.7425737,0.44642857
Cc1cc(NCc2ccccn2)ccc1-c1cncc(CN(C)C2CCCC(N(C)c3ccc4cccnc4c3)C2)c1,7.742573,0.29487179
Cc1ccc(C)c(N(C)Cc2cccc(N)n2)c1,7.7425723,0.36363636
Cc1cnc(CN(CCN(C)c2ccc3nccc(CF)c3c2)CC(C)C)c(C)c1C,7.7425704,0.24242424
Cc1cnc(CN(C)CCNc2ccc3ncccc3c2)c(C)c1C,7.742569,0.33333333
Cc1cc(-c2cccc(NCc3ccccn3)c2C)cnc1CN(Cc1ccccn1)C1CCC(N(C)c2cccc3ccc(CF)nc23)CC1,7.742556,0.38271605
CCN(CCN(C)c1ccc2nccc(C)c2c1)Cc1ccccn1,7.7425528,0.46000000
CC(C)CN(Cc1ccccn1)Cc1ncccc1-c1cccc(N=Cc2ccccn2)c1,7.7425385,0.35000000
Cc1cc(C)c(CN(C)Cc2cccc(N(C)Cc3nc(C)c(C)cc3C)n2)cn1,7.742529,0.35849057
Cc1nc(CN(C)Cc2cnccc2N(C)C)c(C)c(C)c1C,7.7425275,0.26923077
Fc1ccccc1NCc1cc(C(c2ccccn2)c2ccccn2)ccn1,7.7425222,0.31914894
Cc1ccc(CN(Cc2ccccn2)Cc2cc(C3=NC(=O)C(C(C)C)O3)ccn2)nc1,7.7425075,0.37037037
CNCc1cccc(CN(C)Cc2cccc(-c3cccc(N)c3Cl)n2)n1,7.7425017,0.40384615
